blueprint_name,product_type_id,research_pe_time,research_me_time,copy_time,invention_time,manufacturing_time,max_copy_run,base_waste,blueprint_type_id
Synth Mindflood Booster Blueprint,28680,36000,36000,36000,360000,1800,1000,10,28681
Synth X-Instinct Booster Blueprint,28682,36000,36000,36000,360000,1800,1000,10,28683
Synth Sooth Sayer Booster Blueprint,28684,36000,36000,36000,360000,1800,1000,10,28685
Legion ECM Ion Field Projector Blueprint,28729,12000,12000,12000,9000,600,1000,10,28730
Legion ECM Multispectral Jammer Blueprint,28731,12000,12000,12000,9000,600,1000,10,28732
Legion ECM Phase Inverter Blueprint,28733,12000,12000,12000,9000,600,1000,10,28734
Legion ECM Spatial Destabilizer Blueprint,28735,12000,12000,12000,9000,600,1000,10,28736
Legion ECM White Noise Generator Blueprint,28737,12000,12000,12000,9000,600,1000,10,28738
Thukker Micro Auxiliary Power Core Blueprint,28740,12000,12000,12000,9000,600,1000,10,28741
Thukker Small Shield Extender Blueprint,28742,12000,12000,12000,9000,600,1000,10,28743
Thukker Shield Extender I Blueprint,28744,12000,12000,12000,9000,600,1000,10,28745
Thukker Medium Shield Extender Blueprint,28746,12000,12000,12000,9000,600,1000,10,28747
ORE Miner Blueprint,28750,12000,12000,12000,9000,600,1000,10,28751
ORE Ice Harvester Blueprint,28752,12000,12000,12000,9000,600,1000,10,28753
ORE Strip Miner Blueprint,28754,12000,12000,12000,9000,600,1000,10,28755
Sisters Expanded Probe Launcher Blueprint,28756,12000,12000,12000,9000,600,1000,10,28757
Sisters Core Probe Launcher Blueprint,28758,12000,12000,12000,9000,600,1000,10,28759
Syndicate Mobile Large Warp Disruptor Blueprint,28770,480000,360000,400000,36000,40000,1000,10,28771
Syndicate Mobile Medium Warp Disruptor Blueprint,28772,240000,180000,200000,18000,20000,1000,10,28773
Syndicate Mobile Small Warp Disruptor Blueprint,28774,120000,90000,100000,9000,10000,1000,10,28775
Syndicate Reactor Control Unit Blueprint,28776,12000,12000,12000,120000,600,1000,10,28777
Syndicate 100mm Reinforced Steel Plates Blueprint,28778,12000,12000,12000,9000,600,1000,10,28779
Syndicate 1600mm Reinforced Steel Plates Blueprint,28780,12000,12000,12000,9000,600,1000,10,28781
Syndicate 200mm Reinforced Steel Plates Blueprint,28782,12000,12000,12000,9000,600,1000,10,28783
Syndicate 400mm Reinforced Steel Plates Blueprint,28784,12000,12000,12000,9000,600,1000,10,28785
Syndicate 800mm Reinforced Steel Plates Blueprint,28786,12000,12000,12000,9000,600,1000,10,28787
Syndicate Gas Cloud Harvester Blueprint,28788,12000,12000,12000,9000,1200,1000,10,28789
Mining Laser Optimization I Blueprint,28888,12000,12000,12000,9000,600,1000,10,28889
Mining Laser Optimization II Blueprint,28890,12000,12000,12000,9000,600,1000,10,28891
Mining Laser Range I Blueprint,28892,12000,12000,12000,9000,600,1000,10,28893
Mining Laser Range II Blueprint,28894,12000,12000,12000,9000,600,1000,10,28895
Optimal Range Script Blueprint,28999,6000,6000,6000,4500,300,1000,10,29000
Tracking Speed Script Blueprint,29001,6000,6000,6000,4500,300,1000,10,29002
Focused Warp Disruption Script Blueprint,29003,6000,6000,6000,4500,300,1000,10,29004
Optimal Range Disruption Script Blueprint,29005,6000,6000,6000,4500,300,1000,10,29006
Tracking Speed Disruption Script Blueprint,29007,6000,6000,6000,4500,300,1000,10,29008
Targeting Range Script Blueprint,29009,6000,6000,6000,4500,300,1000,10,29010
Scan Resolution Script Blueprint,29011,6000,6000,6000,4500,300,1000,10,29012
Scan Resolution Dampening Script Blueprint,29013,6000,6000,6000,4500,300,1000,10,29014
Targeting Range Dampening Script Blueprint,29015,6000,6000,6000,4500,300,1000,10,29016
Modified Augumene Antidote Blueprint,29202,120,120,120,120,60,1,5,29204
Basic Robotics Blueprint,29226,120,120,120,120,480,1000,5,29227
Magnate Blueprint,29248,120000,120000,120000,90000,6000,30,10,29249
Apotheosis Blueprint,29266,120000,120000,120000,1200000,6000,1000,10,29267
Amarr Media Shuttle Blueprint,29328,120000,120000,120000,1200000,6000,1000,10,29329
Caldari Media Shuttle Blueprint,29330,120000,120000,120000,1200000,6000,1000,10,29331
Gallente Media Shuttle Blueprint,29332,120000,120000,120000,1200000,6000,1000,10,29333
Minmatar Media Shuttle Blueprint,29334,120000,120000,120000,1200000,6000,1000,10,29335
Augoror Navy Issue Blueprint,29337,240000,240000,240000,2400000,12000,15,10,29338
Scythe Fleet Issue Blueprint,29336,240000,240000,240000,180000,12000,15,10,29339
Osprey Navy Issue Blueprint,29340,240000,240000,240000,180000,12000,15,10,29341
Exequror Navy Issue Blueprint,29344,240000,240000,240000,180000,12000,15,10,29345
Core Scanner Probe I Blueprint,30013,2400,2400,2400,24000,120,1000,5,30014
Combat Scanner Probe I Blueprint,30028,2400,2400,2400,24000,120,1500,5,30029
Civilian Stasis Webifier I Blueprint,30328,12000,12000,12000,9000,600,1000,10,30329
Civilian Thermic Dissipation Field Blueprint,30342,12000,12000,12000,9000,600,1000,10,30343
R.A.M.- Hybrid Technology Blueprint,30386,36000,36000,96000,96000,72000,1000,10,30387
Civilian EM Ward Field Blueprint,30420,12000,12000,12000,9000,600,1000,10,30421
Civilian Explosive Deflection Field Blueprint,30422,12000,12000,12000,9000,600,1000,10,30423
Civilian Kinetic Deflection Field Blueprint,30424,12000,12000,12000,9000,600,1000,10,30425
Civilian Damage Control Blueprint,30839,12000,12000,12000,9000,600,1000,10,30840
Interbus Shuttle Blueprint,30842,120000,120000,120000,90000,2000,1000,10,30843
Small Trimark Armor Pump I Blueprint,30987,30000,30000,30000,22500,1500,300,10,30988
Capital Trimark Armor Pump I Blueprint,30993,240000,240000,240000,180000,12000,300,10,30994
Small Anti-EM Pump I Blueprint,30997,30000,30000,30000,22500,1500,300,10,30998
Medium Anti-EM Pump I Blueprint,30999,60000,60000,60000,45000,3000,300,10,31000
Capital Anti-EM Pump I Blueprint,31001,240000,240000,240000,180000,12000,300,10,31002
Small Anti-Explosive Pump I Blueprint,31009,30000,30000,30000,22500,1500,300,10,31010
Medium Anti-Explosive Pump I Blueprint,31011,60000,60000,60000,45000,3000,300,10,31012
Capital Anti-Explosive Pump I Blueprint,31013,240000,240000,240000,180000,12000,300,10,31014
Small Anti-Kinetic Pump I Blueprint,31021,30000,30000,30000,22500,1500,300,10,31022
Medium Anti-Kinetic Pump I Blueprint,31023,60000,60000,60000,45000,3000,300,10,31024
Capital Anti-Kinetic Pump I Blueprint,31025,240000,240000,240000,180000,12000,300,10,31026
Small Anti-Thermic Pump I Blueprint,31033,30000,30000,30000,22500,1500,300,10,31034
Medium Anti-Thermic Pump I Blueprint,31035,60000,60000,60000,45000,3000,300,10,31036
Capital Anti-Thermic Pump I Blueprint,31037,240000,240000,240000,180000,12000,300,10,31038
Small Auxiliary Nano Pump I Blueprint,31045,30000,30000,30000,22500,1500,300,10,31046
Medium Auxiliary Nano Pump I Blueprint,31047,60000,60000,60000,45000,3000,300,10,31048
Medium Trimark Armor Pump I Blueprint,31055,60000,60000,60000,45000,3000,300,10,31056
Small Nanobot Accelerator I Blueprint,31063,30000,30000,30000,22500,1500,300,10,31064
Medium Nanobot Accelerator I Blueprint,31065,60000,60000,60000,45000,3000,300,10,31066
Capital Nanobot Accelerator I Blueprint,31067,240000,240000,240000,180000,12000,300,10,31068
Medium Remote Repair Augmentor I Blueprint,31073,60000,60000,60000,45000,3000,300,10,31074
Capital Remote Repair Augmentor I Blueprint,31075,240000,240000,240000,180000,12000,300,10,31076
Small Salvage Tackle I Blueprint,31083,30000,30000,30000,22500,1500,300,10,31084
Medium Salvage Tackle I Blueprint,31085,60000,60000,60000,45000,3000,300,10,31086
Capital Salvage Tackle I Blueprint,31087,240000,240000,240000,180000,12000,300,10,31088
Small Auxiliary Thrusters I Blueprint,31105,30000,30000,30000,22500,1500,300,10,31106
Medium Auxiliary Thrusters I Blueprint,31107,60000,60000,60000,45000,3000,300,10,31108
Capital Auxiliary Thrusters I Blueprint,31109,240000,240000,240000,180000,12000,300,10,31110
Small Cargohold Optimization I Blueprint,31117,30000,30000,30000,22500,1500,300,10,31118
Medium Cargohold Optimization I Blueprint,31119,60000,60000,60000,45000,3000,300,10,31120
Capital Cargohold Optimization I Blueprint,31121,240000,240000,240000,180000,12000,300,10,31122
Small Dynamic Fuel Valve I Blueprint,31129,30000,30000,30000,22500,1500,300,10,31130
Medium Dynamic Fuel Valve I Blueprint,31131,60000,60000,60000,45000,3000,300,10,31132
Capital Dynamic Fuel Valve I Blueprint,31133,240000,240000,240000,180000,12000,300,10,31134
Small Engine Thermal Shielding I Blueprint,31141,30000,30000,30000,22500,1500,300,10,31142
Medium Engine Thermal Shielding I Blueprint,31143,60000,60000,60000,45000,3000,300,10,31144
Capital Engine Thermal Shielding I Blueprint,31145,240000,240000,240000,180000,12000,300,10,31146
Small Low Friction Nozzle Joints I Blueprint,31153,30000,30000,30000,22500,1500,300,10,31154
Medium Low Friction Nozzle Joints I Blueprint,31155,60000,60000,60000,45000,3000,300,10,31156
Capital Low Friction Nozzle Joints I Blueprint,31157,240000,240000,240000,180000,12000,300,10,31158
Small Hyperspatial Velocity Optimizer I Blueprint,31159,30000,30000,30000,22500,1500,300,10,31160
Medium Hyperspatial Velocity Optimizer I Blueprint,31161,60000,60000,60000,45000,3000,300,10,31162
Capital Hyperspatial Velocity Optimizer I Blueprint,31163,240000,240000,240000,180000,12000,300,10,31164
Small Polycarbon Engine Housing I Blueprint,31177,30000,30000,30000,22500,1500,300,10,31178
Medium Polycarbon Engine Housing I Blueprint,31179,60000,60000,60000,45000,3000,300,10,31180
Capital Polycarbon Engine Housing I Blueprint,31181,240000,240000,240000,180000,12000,300,10,31182
Small Warp Core Optimizer I Blueprint,31189,30000,30000,30000,22500,1500,300,10,31190
Medium Warp Core Optimizer I Blueprint,31191,60000,60000,60000,45000,3000,300,10,31192
Capital Warp Core Optimizer I Blueprint,31193,240000,240000,240000,180000,12000,300,10,31194
Small Emission Scope Sharpener I Blueprint,31201,30000,30000,30000,22500,1500,300,10,31202
Medium Emission Scope Sharpener I Blueprint,31203,60000,60000,60000,45000,3000,300,10,31204
Capital Emission Scope Sharpener I Blueprint,31205,240000,240000,240000,180000,12000,300,10,31206
Small Gravity Capacitor Upgrade I Blueprint,31213,30000,30000,30000,22500,1500,300,10,31214
Medium Gravity Capacitor Upgrade I Blueprint,31215,60000,60000,60000,45000,3000,300,10,31216
Capital Gravity Capacitor Upgrade I Blueprint,31217,240000,240000,240000,180000,12000,300,10,31218
Small Liquid Cooled Electronics I Blueprint,31226,30000,30000,30000,22500,1500,300,10,31227
Medium Liquid Cooled Electronics I Blueprint,31228,60000,60000,60000,45000,3000,300,10,31229
Capital Liquid Cooled Electronics I Blueprint,31230,240000,240000,240000,180000,12000,300,10,31231
Small Memetic Algorithm Bank I Blueprint,31238,30000,30000,30000,22500,1500,300,10,31239
Medium Memetic Algorithm Bank I Blueprint,31240,60000,60000,60000,45000,3000,300,10,31241
Capital Memetic Algorithm Bank I Blueprint,31242,240000,240000,240000,180000,12000,300,10,31243
Small Signal Disruption Amplifier I Blueprint,31250,30000,30000,30000,22500,1500,300,10,31251
Medium Signal Disruption Amplifier I Blueprint,31252,60000,60000,60000,45000,3000,300,10,31253
Capital Signal Disruption Amplifier I Blueprint,31254,240000,240000,240000,180000,12000,300,10,31255
Small Inverted Signal Field Projector I Blueprint,31262,30000,30000,30000,22500,1500,300,10,31263
Medium Inverted Signal Field Projector I Blueprint,31264,60000,60000,60000,45000,3000,300,10,31265
Capital Inverted Signal Field Projector I Blueprint,31266,240000,240000,240000,180000,12000,300,10,31267
Small Ionic Field Projector I Blueprint,31274,30000,30000,30000,22500,1500,300,10,31275
Medium Ionic Field Projector I Blueprint,31276,60000,60000,60000,45000,3000,300,10,31277
Capital Ionic Field Projector I Blueprint,31278,240000,240000,240000,180000,12000,300,10,31279
Small Particle Dispersion Augmentor I Blueprint,31286,30000,30000,30000,22500,1500,300,10,31287
Medium Particle Dispersion Augmentor I Blueprint,31288,60000,60000,60000,45000,3000,300,10,31289
Capital Particle Dispersion Augmentor I Blueprint,31290,240000,240000,240000,180000,12000,300,10,31291
Small Particle Dispersion Projector I Blueprint,31298,30000,30000,30000,22500,1500,300,10,31299
Medium Particle Dispersion Projector I Blueprint,31300,60000,60000,60000,45000,3000,300,10,31301
Capital Particle Dispersion Projector I Blueprint,31302,240000,240000,240000,180000,12000,300,10,31303
Small Signal Focusing Kit I Blueprint,31310,30000,30000,30000,22500,1500,300,10,31311
Medium Signal Focusing Kit I Blueprint,31312,60000,60000,60000,45000,3000,300,10,31313
Capital Signal Focusing Kit I Blueprint,31314,240000,240000,240000,180000,12000,300,10,31315
Small Targeting System Subcontroller I Blueprint,31322,30000,30000,30000,22500,1500,300,10,31323
Medium Targeting System Subcontroller I Blueprint,31324,60000,60000,60000,45000,3000,300,10,31325
Capital Targeting System Subcontroller I Blueprint,31326,240000,240000,240000,180000,12000,300,10,31327
Small Targeting Systems Stabilizer I Blueprint,31334,30000,30000,30000,22500,1500,300,10,31335
Medium Targeting Systems Stabilizer I Blueprint,31336,60000,60000,60000,45000,3000,300,10,31337
Capital Targeting Systems Stabilizer I Blueprint,31338,240000,240000,240000,180000,12000,300,10,31339
Small Tracking Diagnostic Subroutines I Blueprint,31346,30000,30000,30000,22500,1500,300,10,31347
Medium Tracking Diagnostic Subroutines I Blueprint,31348,60000,60000,60000,45000,3000,300,10,31349
Capital Tracking Diagnostic Subroutines I Blueprint,31350,240000,240000,240000,180000,12000,300,10,31351
Small Ancillary Current Router I Blueprint,31358,30000,30000,30000,22500,1500,300,10,31359
Medium Ancillary Current Router I Blueprint,31360,60000,60000,60000,45000,3000,300,10,31361
Capital Ancillary Current Router I Blueprint,31362,240000,240000,240000,180000,12000,300,10,31363
Small Capacitor Control Circuit I Blueprint,31370,30000,30000,30000,22500,1500,300,10,31371
Medium Capacitor Control Circuit I Blueprint,31372,60000,60000,60000,45000,3000,300,10,31373
Capital Capacitor Control Circuit I Blueprint,31374,240000,240000,240000,180000,12000,300,10,31375
Small Egress Port Maximizer I Blueprint,31382,30000,30000,30000,22500,1500,300,10,31383
Medium Egress Port Maximizer I Blueprint,31384,60000,60000,60000,45000,3000,300,10,31385
Capital Egress Port Maximizer I Blueprint,31386,240000,240000,240000,180000,12000,300,10,31387
Small Powergrid Subroutine Maximizer I Blueprint,31394,30000,30000,30000,22500,1500,300,10,31395
Medium Powergrid Subroutine Maximizer I Blueprint,31396,60000,60000,60000,45000,3000,300,10,31397
Capital Powergrid Subroutine Maximizer I Blueprint,31398,240000,240000,240000,180000,12000,300,10,31399
Small Semiconductor Memory Cell I Blueprint,31406,30000,30000,30000,22500,1500,300,10,31407
Medium Semiconductor Memory Cell I Blueprint,31408,60000,60000,60000,45000,3000,300,10,31409
Capital Semiconductor Memory Cell I Blueprint,31410,240000,240000,240000,180000,12000,300,10,31411
Small Algid Energy Administrations Unit I Blueprint,31418,30000,30000,30000,22500,1500,300,10,31419
Medium Algid Energy Administrations Unit I Blueprint,31420,60000,60000,60000,45000,3000,300,10,31421
Capital Algid Energy Administrations Unit I Blueprint,31422,240000,240000,240000,180000,12000,300,10,31423
Small Energy Ambit Extension I Blueprint,31430,30000,30000,30000,22500,1500,300,10,31431
Medium Energy Ambit Extension I Blueprint,31432,60000,60000,60000,45000,3000,300,10,31433
Capital Energy Ambit Extension I Blueprint,31434,240000,240000,240000,180000,12000,300,10,31435
Small Energy Burst Aerator I Blueprint,31442,30000,30000,30000,22500,1500,300,10,31443
Medium Energy Burst Aerator I Blueprint,31444,60000,60000,60000,45000,3000,300,10,31445
Capital Energy Burst Aerator I Blueprint,31446,240000,240000,240000,180000,12000,300,10,31447
Small Energy Collision Accelerator I Blueprint,31454,30000,30000,30000,22500,1500,300,10,31455
Medium Energy Collision Accelerator I Blueprint,31456,60000,60000,60000,45000,3000,300,10,31457
Capital Energy Collision Accelerator I Blueprint,31458,240000,240000,240000,180000,12000,300,10,31459
Small Energy Discharge Elutriation I Blueprint,31466,30000,30000,30000,22500,1500,300,10,31467
Medium Energy Discharge Elutriation I Blueprint,31468,60000,60000,60000,45000,3000,300,10,31469
Capital Energy Discharge Elutriation I Blueprint,31470,240000,240000,240000,180000,12000,300,10,31471
Small Energy Locus Coordinator I Blueprint,31478,30000,30000,30000,22500,1500,300,10,31479
Medium Energy Locus Coordinator I Blueprint,31480,60000,60000,60000,45000,3000,300,10,31481
Capital Energy Locus Coordinator I Blueprint,31482,240000,240000,240000,180000,12000,300,10,31483
Small Energy Metastasis Adjuster I Blueprint,31490,30000,30000,30000,22500,1500,300,10,31491
Medium Energy Metastasis Adjuster I Blueprint,31492,60000,60000,60000,45000,3000,300,10,31493
Capital Energy Metastasis Adjuster I Blueprint,31494,240000,240000,240000,180000,12000,300,10,31495
Small Algid Hybrid Administrations Unit I Blueprint,31502,30000,30000,30000,22500,1500,300,10,31503
Medium Algid Hybrid Administrations Unit I Blueprint,31504,60000,60000,60000,45000,3000,300,10,31505
Capital Algid Hybrid Administrations Unit I Blueprint,31506,240000,240000,240000,180000,12000,300,10,31507
Small Hybrid Ambit Extension I Blueprint,31514,30000,30000,30000,22500,1500,300,10,31515
Medium Hybrid Ambit Extension I Blueprint,31516,60000,60000,60000,45000,3000,300,10,31517
Capital Hybrid Ambit Extension I Blueprint,31518,240000,240000,240000,180000,12000,300,10,31519
Small Hybrid Burst Aerator I Blueprint,31526,30000,30000,30000,22500,1500,300,10,31527
Medium Hybrid Burst Aerator I Blueprint,31528,60000,60000,60000,45000,3000,300,10,31529
Capital Hybrid Burst Aerator I Blueprint,31530,240000,240000,240000,180000,12000,300,10,31531
Small Hybrid Collision Accelerator I Blueprint,31538,30000,30000,30000,22500,1500,300,10,31539
Medium Hybrid Collision Accelerator I Blueprint,31540,60000,60000,60000,45000,3000,300,10,31541
Capital Hybrid Collision Accelerator I Blueprint,31542,240000,240000,240000,180000,12000,300,10,31543
Small Hybrid Discharge Elutriation I Blueprint,31550,30000,30000,30000,22500,1500,300,10,31551
Medium Hybrid Discharge Elutriation I Blueprint,31552,60000,60000,60000,45000,3000,300,10,31553
Capital Hybrid Discharge Elutriation I Blueprint,31554,240000,240000,240000,180000,12000,300,10,31555
Small Hybrid Locus Coordinator I Blueprint,31562,30000,30000,30000,22500,1500,300,10,31563
Medium Hybrid Locus Coordinator I Blueprint,31564,60000,60000,60000,45000,3000,300,10,31565
Capital Hybrid Locus Coordinator I Blueprint,31566,240000,240000,240000,180000,12000,300,10,31567
Small Hybrid Metastasis Adjuster I Blueprint,31574,30000,30000,30000,22500,1500,300,10,31575
Medium Hybrid Metastasis Adjuster I Blueprint,31576,60000,60000,60000,45000,3000,300,10,31577
Capital Hybrid Metastasis Adjuster I Blueprint,31578,240000,240000,240000,180000,12000,300,10,31579
Small Bay Loading Accelerator I Blueprint,31586,30000,30000,30000,22500,1500,300,10,31587
Medium Bay Loading Accelerator I Blueprint,31588,60000,60000,60000,45000,3000,300,10,31589
Capital Bay Loading Accelerator I Blueprint,31590,240000,240000,240000,180000,12000,300,10,31591
Small Hydraulic Bay Thrusters I Blueprint,31598,30000,30000,30000,22500,1500,300,10,31599
Medium Hydraulic Bay Thrusters I Blueprint,31600,60000,60000,60000,45000,3000,300,10,31601
Capital Hydraulic Bay Thrusters I Blueprint,31602,240000,240000,240000,180000,12000,300,10,31603
Small Rocket Fuel Cache Partition I Blueprint,31608,30000,30000,30000,22500,1500,300,10,31609
Medium Rocket Fuel Cache Partition I Blueprint,31610,60000,60000,60000,45000,3000,300,10,31611
Capital Rocket Fuel Cache Partition I Blueprint,31612,240000,240000,240000,180000,12000,300,10,31613
Small Warhead Calefaction Catalyst I Blueprint,31620,30000,30000,30000,22500,1500,300,10,31621
Medium Warhead Calefaction Catalyst I Blueprint,31622,60000,60000,60000,45000,3000,300,10,31623
Capital Warhead Calefaction Catalyst I Blueprint,31624,240000,240000,240000,180000,12000,300,10,31625
Small Warhead Flare Catalyst I Blueprint,31632,30000,30000,30000,22500,1500,300,10,31633
Medium Warhead Flare Catalyst I Blueprint,31634,60000,60000,60000,45000,3000,300,10,31635
Capital Warhead Flare Catalyst I Blueprint,31636,240000,240000,240000,180000,12000,300,10,31637
Small Warhead Rigor Catalyst I Blueprint,31644,30000,30000,30000,22500,1500,300,10,31645
Medium Warhead Rigor Catalyst I Blueprint,31646,60000,60000,60000,45000,3000,300,10,31647
Capital Warhead Rigor Catalyst I Blueprint,31648,240000,240000,240000,180000,12000,300,10,31649
Small Projectile Ambit Extension I Blueprint,31656,30000,30000,30000,22500,1500,300,10,31657
Medium Projectile Ambit Extension I Blueprint,31658,60000,60000,60000,45000,3000,300,10,31659
Capital Projectile Ambit Extension I Blueprint,31660,240000,240000,240000,180000,12000,300,10,31661
Small Projectile Burst Aerator I Blueprint,31668,30000,30000,30000,22500,1500,300,10,31669
Medium Projectile Burst Aerator I Blueprint,31670,60000,60000,60000,45000,3000,300,10,31671
Capital Projectile Burst Aerator I Blueprint,31672,240000,240000,240000,180000,12000,300,10,31673
Small Projectile Collision Accelerator I Blueprint,31680,30000,30000,30000,22500,1500,300,10,31681
Medium Projectile Collision Accelerator I Blueprint,31682,60000,60000,60000,45000,3000,300,10,31683
Capital Projectile Collision Accelerator I Blueprint,31684,240000,240000,240000,180000,12000,300,10,31685
Small Projectile Locus Coordinator I Blueprint,31692,30000,30000,30000,22500,1500,300,10,31693
Medium Projectile Locus Coordinator I Blueprint,31694,60000,60000,60000,45000,3000,300,10,31695
Capital Projectile Locus Coordinator I Blueprint,31696,240000,240000,240000,180000,12000,300,10,31697
Small Projectile Metastasis Adjuster I Blueprint,31704,30000,30000,30000,22500,1500,300,10,31705
Medium Projectile Metastasis Adjuster I Blueprint,31706,60000,60000,60000,45000,3000,300,10,31707
Capital Projectile Metastasis Adjuster I Blueprint,31708,240000,240000,240000,180000,12000,300,10,31709
Small Anti-EM Screen Reinforcer I Blueprint,31716,30000,30000,30000,22500,1500,300,10,31717
Medium Anti-EM Screen Reinforcer I Blueprint,31718,60000,60000,60000,45000,3000,300,10,31719
Capital Anti-EM Screen Reinforcer I Blueprint,31720,240000,240000,240000,180000,12000,300,10,31721
Small Anti-Explosive Screen Reinforcer I Blueprint,31728,30000,30000,30000,22500,1500,300,10,31729
Medium Anti-Explosive Screen Reinforcer I Blueprint,31730,60000,60000,60000,45000,3000,300,10,31731
Capital Anti-Explosive Screen Reinforcer I Blueprint,31732,240000,240000,240000,180000,12000,300,10,31733
Small Anti-Kinetic Screen Reinforcer I Blueprint,31740,30000,30000,30000,22500,1500,300,10,31741
Medium Anti-Kinetic Screen Reinforcer I Blueprint,31742,60000,60000,60000,45000,3000,300,10,31743
Capital Anti-Kinetic Screen Reinforcer I Blueprint,31744,240000,240000,240000,180000,12000,300,10,31745
Small Anti-Thermal Screen Reinforcer I Blueprint,31752,30000,30000,30000,22500,1500,300,10,31753
Medium Anti-Thermal Screen Reinforcer I Blueprint,31754,60000,60000,60000,45000,3000,300,10,31755
Capital Anti-Thermal Screen Reinforcer I Blueprint,31756,240000,240000,240000,180000,12000,300,10,31757
Small Core Defense Capacitor Safeguard I Blueprint,31764,30000,30000,30000,22500,1500,300,10,31765
Medium Core Defense Capacitor Safeguard I Blueprint,31766,60000,60000,60000,45000,3000,300,10,31767
Capital Core Defense Capacitor Safeguard I Blueprint,31768,240000,240000,240000,180000,12000,300,10,31769
Small Core Defense Charge Economizer I Blueprint,31776,30000,30000,30000,22500,1500,300,10,31777
Medium Core Defense Charge Economizer I Blueprint,31778,60000,60000,60000,45000,3000,300,10,31779
Capital Core Defense Charge Economizer I Blueprint,31780,240000,240000,240000,180000,12000,300,10,31781
Small Core Defense Field Extender I Blueprint,31788,30000,30000,30000,22500,1500,300,10,31789
Medium Core Defense Field Extender I Blueprint,31790,60000,60000,60000,45000,3000,300,10,31791
Capital Core Defense Field Extender I Blueprint,31792,240000,240000,240000,180000,12000,300,10,31793
Small Core Defense Field Purger I Blueprint,31800,30000,30000,30000,22500,1500,300,10,31801
Medium Core Defense Field Purger I Blueprint,31802,60000,60000,60000,45000,3000,300,10,31803
Capital Core Defense Field Purger I Blueprint,31804,240000,240000,240000,180000,12000,300,10,31805
Small Core Defense Operational Solidifier I Blueprint,31816,30000,30000,30000,22500,1500,300,10,31817
Medium Core Defense Operational Solidifier I Blueprint,31818,60000,60000,60000,45000,3000,300,10,31819
Capital Core Defense Operational Solidifier I Blueprint,31820,240000,240000,240000,180000,12000,300,10,31821
Imperial Navy Acolyte Blueprint,31864,9600,9600,9600,7200,480,1000,10,31865
Imperial Navy Infiltrator Blueprint,31866,9600,9600,9600,7200,480,1000,10,31867
Imperial Navy Curator Blueprint,31868,9600,9600,9600,7200,480,1000,10,31869
Imperial Navy Praetor Blueprint,31870,9600,9600,9600,7200,480,1000,10,31871
Caldari Navy Hornet Blueprint,31872,9600,9600,9600,7200,480,1000,10,31873
Caldari Navy Vespa Blueprint,31874,9600,9600,9600,7200,480,1000,10,31875
Caldari Navy Wasp Blueprint,31876,9600,9600,9600,7200,480,1000,10,31877
Caldari Navy Warden Blueprint,31878,9600,9600,9600,7200,480,1000,10,31879
Federation Navy Hobgoblin Blueprint,31880,9600,9600,9600,7200,480,1000,10,31881
Federation Navy Hammerhead Blueprint,31882,9600,9600,9600,7200,480,1000,10,31883
Federation Navy Ogre Blueprint,31884,9600,9600,9600,7200,480,1000,10,31885
Federation Navy Garde Blueprint,31886,9600,9600,9600,7200,480,1000,10,31887
Republic Fleet Warrior Blueprint,31888,9600,9600,9600,7200,480,1000,10,31889
Republic Fleet Valkyrie Blueprint,31890,9600,9600,9600,7200,480,1000,10,31891
Republic Fleet Berserker Blueprint,31892,9600,9600,9600,7200,480,1000,10,31893
Republic Fleet Bouncer Blueprint,31894,9600,9600,9600,7200,480,1000,10,31895
Imperial Navy 100mm Reinforced Steel Plates 1 Blueprint,31896,12000,12000,12000,9000,600,1000,10,31897
Imperial Navy 100mm Reinforced Steel Plates 2 Blueprint,31898,12000,12000,12000,9000,600,1000,10,31899
Imperial Navy 1600mm Reinforced Steel Plates 1 Blueprint,31900,12000,12000,12000,9000,600,1000,10,31901
Imperial Navy 1600mm Reinforced Steel Plates 2 Blueprint,31902,12000,12000,12000,9000,600,1000,10,31903
Imperial Navy 200mm Reinforced Steel Plates 1 Blueprint,31904,12000,12000,12000,9000,600,1000,10,31905
Imperial Navy 200mm Reinforced Steel Plates 2 Blueprint,31906,12000,12000,12000,9000,600,1000,10,31907
Imperial Navy 400mm Reinforced Steel Plates 1 Blueprint,31908,12000,12000,12000,9000,600,1000,10,31909
Imperial Navy 400mm Reinforced Steel Plates 2 Blueprint,31910,12000,12000,12000,9000,600,1000,10,31911
Imperial Navy 800mm Reinforced Steel Plates 1 Blueprint,31916,12000,12000,12000,9000,600,1000,10,31917
Imperial Navy 800mm Reinforced Steel Plates 2 Blueprint,31918,12000,12000,12000,9000,600,1000,10,31919
Caldari Navy Small Shield Extender 1 Blueprint,31922,12000,12000,12000,9000,600,1000,10,31923
Caldari Navy Small Shield Extender 2 Blueprint,31924,12000,12000,12000,9000,600,1000,10,31925
Caldari Navy Medium Shield Extender 1 Blueprint,31926,12000,12000,12000,9000,600,1000,10,31927
Caldari Navy Medium Shield Extender 2 Blueprint,31928,12000,12000,12000,9000,600,1000,10,31929
Caldari Navy Large Shield Extender 1 Blueprint,31930,12000,12000,12000,9000,600,1000,10,31931
Caldari Navy Large Shield Extender 2 Blueprint,31932,12000,12000,12000,9000,600,1000,10,31933
Federation Navy Omnidirectional Tracking Link Blueprint,31942,12000,12000,12000,9000,600,1000,10,31943
