eve_id,name,m3
12536,Blood Crystal Tag,0.1
12537,Serpentis Bronze Tag,0.1
12538,Serpentis Silver Tag,0.1
12539,Serpentis Gold Tag,0.1
12540,Serpentis Platinum Tag,0.1
12541,Serpentis Crystal Tag,0.1
12542,Guristas Bronze Tag,0.1
12543,Guristas Silver Tag,0.1
12544,Guristas Gold Tag,0.1
12545,Guristas Platinum Tag,0.1
12546,Guristas Crystal Tag,0.1
12547,Sansha Bronze Tag,0.1
12548,Sansha Silver Tag,0.1
12549,Sansha Gold Tag,0.1
12550,Sansha Platinum Tag,0.1
12551,Sansha Crystal Tag,0.1
12557,Gleam S,1
12558,Gleam S Blueprint,0.01
12559,Aurora S,1
12560,Aurora S Blueprint,0.01
12563,Scorch S,1
12564,Scorch S Blueprint,0.01
12565,Conflagration S,1
12566,Conflagration S Blueprint,0.01
12608,Hail S,0.0025
12609,Hail S Blueprint,0.01
12612,Void S,0.0025
12613,Void S Blueprint,0.01
12614,Null S,0.0025
12615,Null S Blueprint,0.01
12618,Spike S,0.0025
12619,Spike S Blueprint,0.01
12620,Javelin S,0.0025
12621,Javelin S Blueprint,0.01
12625,Barrage S,0.0025
12626,Barrage S Blueprint,0.01
12631,Quake S,0.0025
12632,Quake S Blueprint,0.01
12633,Tremor S,0.0025
12634,Tremor S Blueprint,0.01
12709,Target Painter I,5
12710,Target Painter I Blueprint,0.01
12729,Crane,195000
12730,Crane Blueprint,0.01
12731,Bustard,290000
12732,Bustard Blueprint,0.01
12733,Prorator,200000
12734,Prorator Blueprint,0.01
12735,Prowler,180000
12736,Prowler Blueprint,0.01
12743,Viator,190000
12744,Viator Blueprint,0.01
12745,Occator,290000
12746,Occator Blueprint,0.01
12747,Mastodon,285000
12748,Mastodon Blueprint,0.01
12753,Impel,300000
12754,Impel Blueprint,0.01
12761,Quake L,0.025
12762,Quake L Blueprint,0.01
12765,Tremor L,0.025
12766,Tremor L Blueprint,0.01
12767,Quake M,0.0125
12768,Quake M Blueprint,0.01
12771,Tremor M,0.0125
12772,Tremor M Blueprint,0.01
12773,Barrage M,0.0125
12774,Barrage M Blueprint,0.01
12775,Barrage L,0.025
12776,Barrage L Blueprint,0.01
12777,Hail M,0.0125
12778,Hail M Blueprint,0.01
12779,Hail L,0.025
12780,Hail L Blueprint,0.01
12785,Null M,0.0125
12786,Null M Blueprint,0.01
12787,Null L,0.025
12788,Null L Blueprint,0.01
12789,Void M,0.0125
12790,Void M Blueprint,0.01
12791,Void L,0.025
12792,Void L Blueprint,0.01
12801,Javelin M,0.0125
12802,Javelin M Blueprint,0.01
12803,Javelin L,0.025
12804,Javelin L Blueprint,0.01
12805,Spike M,0.0125
12806,Spike M Blueprint,0.01
12807,Spike L,0.025
12808,Spike L Blueprint,0.01
12814,Conflagration M,1
12815,Conflagration M Blueprint,0.01
12816,Conflagration L,1
12817,Conflagration L Blueprint,0.01
12818,Scorch M,1
12819,Scorch M Blueprint,0.01
12820,Scorch L,1
12821,Scorch L Blueprint,0.01
12822,Aurora M,1
12823,Aurora M Blueprint,0.01
12824,Aurora L,1
12825,Aurora L Blueprint,0.01
12826,Gleam M,1
12827,Gleam M Blueprint,0.01
12828,Gleam L,1
12829,Gleam L Blueprint,0.01
12836,Transcranial Microcontrollers,6
12865,Quafe Ultra,0.1
12994,Quafe Ultra Special Edition,0.1
12995,Ultra! Promotional holoreel,0.5
13000,Prototype Cloaking Device I Blueprint,0.01
13001,Small Nosferatu II,5
13002,Small Nosferatu II Blueprint,0.01
13003,Small Energy Neutralizer II,5
13004,Small Energy Neutralizer II Blueprint,0.01
13067,Smurgleblaster,0.2
13119,Mjolnir Javelin Rocket,0.005
13166,Inherent Implants 'Lancer' Gunnery RF-903,1
13202,Megathron Federate Issue,486000
13203,Megathron Federate Issue Blueprint,0.01
13204,Sacred Bricks,0.1
13205,Heart Stone,0.1
13206,Defiled Relics,0.1
13209,Armored Warfare Mindlink,1
13210,Cerebral Slice,0.1
13211,Epidermis Sliver,0.1
13212,Liver Bile,0.1
13213,Blood Drop,0.1
13214,Bone Splinter,0.1
13215,Complex Fullerene Shard,1
13216,Zainou 'Gypsy' Electronics EE-603,1
13217,Inherent Implants 'Lancer' Large Energy Turret LE-1003,1
13218,Zainou 'Deadeye' Large Hybrid Turret LH-1003,1
13219,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1003,1
13220,Inherent Implants 'Lancer' Medium Energy Turret ME-803,1
13221,Zainou 'Deadeye' Medium Hybrid Turret MH-803,1
13222,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-803,1
13223,Inherent Implants 'Lancer' Small Energy Turret SE-603,1
13224,Zainou 'Deadeye' Small Hybrid Turret SH-603,1
13225,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-603,1
13226,Zainou 'Snapshot' Cruise Missiles CM-603,1
13227,Zainou 'Snapshot' Defender Missiles DM-803,1
13228,Zainou 'Snapshot' FOF Explosion Radius FR-1003,1
13229,Zainou 'Snapshot' Heavy Missiles HM-703,1
13230,Zainou 'Snapshot' Rockets RD-903,1
13231,Zainou 'Snapshot' Torpedoes TD-603,1
13232,Zainou 'Gypsy' Electronic Warfare EW-903,1
13233,Zainou 'Gypsy' Long Range Targeting LT-803,1
13234,Zainou 'Gypsy' Propulsion Jamming PJ-803,1
13235,Zainou 'Gypsy' Sensor Linking SL-903,1
13236,Zainou 'Gypsy' Weapon Disruption WD-903,1
13237,Eifyr and Co. 'Rogue' Navigation NN-603,1
13238,Eifyr and Co. 'Rogue' Fuel Conservation FC-803,1
13239,Eifyr and Co. 'Rogue' Afterburner AB-606,1
13240,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-703,1
13241,Eifyr and Co. 'Rogue' Warp Drive Operation WD-606,1
13242,Eifyr and Co. 'Rogue' Warp Drive Speed WS-610,1
13243,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-903,1
13244,Eifyr and Co. 'Gunslinger' Surgical Strike SS-903,1
13245,Zainou 'Deadeye' Trajectory Analysis TA-703,1
13246,Inherent Implants 'Lancer' Controlled Bursts CB-703,1
13247,Zainou 'Deadeye' Missile Bombardment MB-703,1
13248,Zainou 'Deadeye' Missile Projection MP-703,1
13249,Zainou 'Deadeye' Rapid Launch RL-1003,1
13250,Zainou 'Deadeye' Target Navigation Prediction TN-903,1
13251,Inherent Implants 'Squire' Energy Pulse Weapons EP-703,1
13252,Zainou 'Gnome' Weapon Upgrades WU-1003,1
13253,Zainou 'Gnome' Shield Upgrades SU-603,1
13254,Zainou 'Gypsy' Electronics Upgrades EU-603,1
13255,Inherent Implants 'Squire' Energy Grid Upgrades EU-703,1
13256,Inherent Implants 'Noble' Hull Upgrades HG-1003,1
13257,Inherent Implants 'Noble' Mechanic MC-803,1
13258,Inherent Implants 'Noble' Repair Systems RS-603,1
13259,Inherent Implants 'Squire' Energy Management EM-803,1
13260,Inherent Implants 'Squire' Energy Systems Operation EO-603,1
13261,Inherent Implants 'Squire' Engineering EG-603,1
13262,Zainou 'Gnome' Shield Emission Systems SE-803,1
13263,Zainou 'Gnome' Shield Operation SP-903,1
13265,Inherent Implants 'Squire' Energy Emission Systems ES-703,1
13267,Janitor,3
13278,Archaeology,0.01
13279,Remote Sensing,0.01
13283,Limited Ocular Filter,1
13284,Limited Memory Augmentation,1
13285,Limited Neural Boost,1
13286,Limited Social Adaptation Chip,1
13287,Limited Cybernetic Subprocessor,1
13288,DNA Sample,0.1
13320,Cruise Missile Launcher I,20
13321,Cruise Missile Launcher I Blueprint,0.01
13328,Star Charts,0.1
13773,Domination 125mm Autocannon,5
13774,Domination 1200mm Artillery,20
13775,Domination 1400mm Howitzer Artillery,20
13776,Domination 150mm Autocannon,5
13777,Domination 200mm Autocannon,5
13778,Domination 220mm Autocannon,10
13779,Domination 250mm Artillery,5
13780,Equipment Assembly Array,6250
13781,Domination 280mm Howitzer Artillery,5
13782,Domination 425mm Autocannon,10
13783,Domination 650mm Artillery,10
13784,Domination 720mm Howitzer Artillery,10
13785,Domination 800mm Repeating Artillery,20
13786,Domination Dual 180mm Autocannon,10
13787,Domination Dual 425mm Autocannon,20
13788,Domination Dual 650mm Repeating Artillery,20
13791,Dark Blood Dual Heavy Pulse Laser,20
13793,Dark Blood Dual Heavy Beam Laser,20
13795,Dark Blood Dual Light Beam Laser,5
13797,Dark Blood Dual Light Pulse Laser,5
13799,Dark Blood Focused Medium Beam Laser,10
13801,Dark Blood Focused Medium Pulse Laser,10
13803,Dark Blood Gatling Pulse Laser,5
13805,Dark Blood Heavy Beam Laser,10
13807,Dark Blood Heavy Pulse Laser,10
13809,Dark Blood Small Focused Beam Laser,5
13811,Dark Blood Small Focused Pulse Laser,5
13813,Dark Blood Mega Beam Laser,20
13815,Dark Blood Mega Pulse Laser,20
13817,Dark Blood Tachyon Beam Laser,20
13819,Dark Blood Quad Beam Laser,10
13820,True Sansha Dual Heavy Beam Laser,20
13821,True Sansha Dual Heavy Pulse Laser,20
13822,True Sansha Dual Light Beam Laser,5
13823,True Sansha Dual Light Pulse Laser,5
13824,True Sansha Focused Medium Beam Laser,10
13825,True Sansha Focused Medium Pulse Laser,10
13826,True Sansha Gatling Pulse Laser,5
13827,True Sansha Heavy Beam Laser,10
13828,True Sansha Heavy Pulse Laser,10
13829,True Sansha Small Focused Beam Laser,5
13830,True Sansha Small Focused Pulse Laser,5
13831,True Sansha Mega Beam Laser,20
13832,True Sansha Mega Pulse Laser,20
13833,True Sansha Quad Beam Laser,10
13834,True Sansha Tachyon Beam Laser,20
13837,Captives,1
13856,Nova Javelin Heavy Assault Missile,0.015
13864,Shadow Serpentis 125mm Railgun,5
13865,Dread Guristas 125mm Railgun,5
13866,Shadow Serpentis 150mm Railgun,5
13867,Dread Guristas 150mm Railgun,5
13868,Shadow Serpentis 200mm Railgun,10
13870,Dread Guristas 200mm Railgun,10
13872,Shadow Serpentis 250mm Railgun,10
13873,Dread Guristas 250mm Railgun,10
13874,Shadow Serpentis 350mm Railgun,20
13876,Dread Guristas 350mm Railgun,20
13878,Shadow Serpentis 425mm Railgun,20
13879,Dread Guristas 425mm Railgun,20
13880,Shadow Serpentis Dual 150mm Railgun,10
13881,Dread Guristas Dual 150mm Railgun,10
13882,Shadow Serpentis Dual 250mm Railgun,20
13883,Dread Guristas Dual 250mm Railgun,20
13884,Shadow Serpentis Heavy Electron Blaster,10
13885,Shadow Serpentis Heavy Ion Blaster,10
13886,Shadow Serpentis Light Electron Blaster,5
13887,Shadow Serpentis Light Ion Blaster,5
13888,Shadow Serpentis Light Neutron Blaster,5
13889,Shadow Serpentis Electron Blaster Cannon,20
13890,Shadow Serpentis Ion Blaster Cannon,20
13891,Shadow Serpentis Neutron Blaster Cannon,20
13892,Shadow Serpentis Heavy Neutron Blaster,10
13893,Dread Guristas 75mm Railgun,5
13894,Shadow Serpentis 75mm Railgun,5
13918,Korranis DNA,0.1
13919,Domination Rapid Light Missile Launcher,10
13920,Dread Guristas Rapid Light Missile Launcher,10
13921,Domination Heavy Missile Launcher,10
13922,Dread Guristas Heavy Missile Launcher,10
13923,Domination Torpedo Launcher,20
13924,Dread Guristas Torpedo Launcher,20
13925,Domination Light Missile Launcher,5
13926,Dread Guristas Light Missile Launcher,5
13927,Domination Cruise Missile Launcher,20
13929,Dread Guristas Cruise Missile Launcher,20
13931,Domination Rocket Launcher,5
13933,Dread Guristas Rocket Launcher,5
13935,Domination Ballistic Control System,5
13937,Dread Guristas Ballistic Control System,5
13939,Domination Gyrostabilizer,5
13941,Dark Blood Heat Sink,5
13943,True Sansha Heat Sink,5
13945,Shadow Serpentis Magnetic Field Stabilizer,5
13947,Dread Guristas Large Shield Booster,25
13948,Domination Large Shield Booster,25
13949,Dread Guristas Medium Shield Booster,10
13950,Domination Medium Shield Booster,10
13951,Dread Guristas Small Shield Booster,5
13952,Domination Small Shield Booster,5
13953,Dread Guristas X-Large Shield Booster,50
13954,Domination X-Large Shield Booster,50
13955,Domination Large Armor Repairer,50
13956,True Sansha Large Armor Repairer,50
13957,Dark Blood Large Armor Repairer,50
13958,Domination Medium Armor Repairer,10
13959,True Sansha Medium Armor Repairer,10
13960,Dark Blood Medium Armor Repairer,10
13962,Domination Small Armor Repairer,5
13963,True Sansha Small Armor Repairer,5
13964,Dark Blood Small Armor Repairer,5
13965,Dread Guristas EM Ward Field,5
13966,Dread Guristas Thermic Dissipation Field,5
13967,Dread Guristas Explosive Deflection Field,5
13968,Dread Guristas Kinetic Deflection Field,5
13969,Dread Guristas Adaptive Invulnerability Field,5
13970,True Sansha Armor EM Hardener,5
13972,Dark Blood Armor EM Hardener,5
13974,True Sansha Armor Explosive Hardener,5
13976,Dark Blood Armor Explosive Hardener,5
13978,True Sansha Armor Kinetic Hardener,5
13980,Dark Blood Armor Kinetic Hardener,5
13982,True Sansha Armor Thermic Hardener,5
13984,Dark Blood Armor Thermic Hardener,5
13986,Domination Armor EM Hardener,5
13988,Domination Armor Explosive Hardener,5
13990,Domination Armor Kinetic Hardener,5
13992,Domination Armor Thermic Hardener,5
13994,Domination EM Ward Field,5
13995,Domination Thermic Dissipation Field,5
13996,Domination Explosive Deflection Field,5
13997,Domination Kinetic Deflection Field,5
13998,Domination Adaptive Invulnerability Field,5
13999,Domination Adaptive Nano Plating,5
14001,True Sansha Adaptive Nano Plating,5
14003,Dark Blood Adaptive Nano Plating,5
14005,Domination Kinetic Plating,5
14007,True Sansha Kinetic Plating,5
14009,Dark Blood Kinetic Plating,5
14011,Domination Explosive Plating,5
14013,True Sansha Explosive Plating,5
14015,Dark Blood Explosive Plating,5
14017,Domination EM Plating,5
14019,True Sansha EM Plating,5
14021,Dark Blood EM Plating,5
14023,Domination Thermic Plating,5
14025,True Sansha Thermic Plating,5
14027,Dark Blood Thermic Plating,5
14029,Domination Explosive Deflection Amplifier,5
14031,Dread Guristas Explosive Deflection Amplifier,5
14033,Domination Thermic Dissipation Amplifier,5
14035,Dread Guristas Thermic Dissipation Amplifier,5
14037,Domination Kinetic Deflection Amplifier,5
14039,Dread Guristas Kinetic Deflection Amplifier,5
14041,Domination EM Ward Amplifier,5
14043,Dread Guristas EM Ward Amplifier,5
14045,Domination Shield Boost Amplifier,5
14047,Dread Guristas Shield Boost Amplifier,5
14049,Shadow Serpentis Adaptive Nano Plating,5
14051,Shadow Serpentis Kinetic Plating,5
14053,Shadow Serpentis Explosive Plating,5
14055,Shadow Serpentis EM Plating,5
14057,Shadow Serpentis Thermic Plating,5
14059,Shadow Serpentis Armor EM Hardener,5
14061,Shadow Serpentis Armor Explosive Hardener,5
14063,Shadow Serpentis Armor Kinetic Hardener,5
14065,Shadow Serpentis Armor Thermic Hardener,5
14067,Shadow Serpentis Large Armor Repairer,50
14068,Shadow Serpentis Medium Armor Repairer,10
14069,Shadow Serpentis Small Armor Repairer,5
14070,Dark Blood Energized Adaptive Nano Membrane,5
14072,True Sansha Energized Adaptive Nano Membrane,5
14074,Shadow Serpentis Energized Adaptive Nano Membrane,5
14076,Dark Blood Energized Kinetic Membrane,5
14078,True Sansha Energized Kinetic Membrane,5
14080,Shadow Serpentis Energized Kinetic Membrane,5
14082,Dark Blood Energized Explosive Membrane,5
14084,True Sansha Energized Explosive Membrane,5
14086,Shadow Serpentis Energized Explosive Membrane,5
14088,Dark Blood Energized EM Membrane,5
14090,True Sansha Energized EM Membrane,5
14092,Shadow Serpentis Energized EM Membrane,5
14094,Dark Blood Energized Thermic Membrane,5
14096,True Sansha Energized Thermic Membrane,5
14098,Shadow Serpentis Energized Thermic Membrane,5
14100,Domination Tracking Enhancer,5
14102,Domination 100MN Afterburner,5
14104,Shadow Serpentis 100MN Afterburner,5
14106,Domination 10MN Afterburner,5
14108,Shadow Serpentis 10MN Afterburner,5
14110,Domination 1MN Afterburner,5
14112,Shadow Serpentis 1MN Afterburner,5
14114,Domination 100MN Microwarpdrive,10
14116,Shadow Serpentis 100MN Microwarpdrive,10
14118,Domination 10MN Microwarpdrive,10
14120,Shadow Serpentis 10MN Microwarpdrive,10
14122,Domination 1MN Microwarpdrive,10
14124,Shadow Serpentis 1MN Microwarpdrive,10
14126,Domination Overdrive Injector,5
14127,Domination Nanofiber Structure,5
14128,Dark Blood Reactor Control Unit,5
14130,True Sansha Reactor Control Unit,5
14132,Shadow Serpentis Reactor Control Unit,5
14134,Dark Blood Power Diagnostic System,5
14136,True Sansha Power Diagnostic System,5
14138,Shadow Serpentis Power Diagnostic System,5
14140,True Sansha Cap Recharger,5
14142,Dark Blood Cap Recharger,5
14144,Dark Blood Capacitor Power Relay,5
14146,True Sansha Capacitor Power Relay,5
14148,Dark Blood Small Nosferatu,5
14150,True Sansha Small Nosferatu,5
14152,Dark Blood Heavy Nosferatu,5
14154,True Sansha Heavy Nosferatu,5
14156,Dark Blood Medium Nosferatu,5
14158,True Sansha Medium Nosferatu,5
14160,Dark Blood Small Energy Neutralizer,5
14162,True Sansha Small Energy Neutralizer,5
14164,Dark Blood Medium Energy Neutralizer,5
14166,True Sansha Medium Energy Neutralizer,5
14168,Dark Blood Heavy Energy Neutralizer,5
14170,True Sansha Heavy Energy Neutralizer,5
14172,Dark Blood Heavy Capacitor Booster,20
14174,True Sansha Heavy Capacitor Booster,20
14176,Dark Blood Medium Capacitor Booster,10
14178,True Sansha Medium Capacitor Booster,10
14180,Dark Blood Micro Capacitor Booster,2.5
14182,True Sansha Micro Capacitor Booster,2.5
14184,Dark Blood Small Capacitor Booster,5
14186,True Sansha Small Capacitor Booster,5
14188,Dark Blood Large EMP Smartbomb,50
14190,True Sansha Large EMP Smartbomb,50
14192,Dark Blood Medium EMP Smartbomb,10
14194,True Sansha Medium EMP Smartbomb,10
14196,Dark Blood Micro EMP Smartbomb,2.5
14198,True Sansha Micro EMP Smartbomb,2.5
14200,Dark Blood Small EMP Smartbomb,5
14202,True Sansha Small EMP Smartbomb,5
14204,Dread Guristas Large Graviton Smartbomb,50
14206,Shadow Serpentis Large Plasma Smartbomb,50
14208,Domination Large Proton Smartbomb,50
14210,Dread Guristas Medium Graviton Smartbomb,10
14212,Dread Guristas Micro Graviton Smartbomb,2.5
14214,Dread Guristas Small Graviton Smartbomb,5
14218,Shadow Serpentis Micro Plasma Smartbomb,2.5
14220,Shadow Serpentis Medium Plasma Smartbomb,10
14222,Domination Medium Proton Smartbomb,10
14224,Domination Micro Proton Smartbomb,2.5
14226,Domination Small Proton Smartbomb,5
14228,Shadow Serpentis Small Plasma Smartbomb,5
14230,Dread Guristas Co-Processor,5
14232,Shadow Serpentis Co-Processor,5
14234,Dread Guristas Cloaking Device,100
14236,Shadow Serpentis Sensor Booster,5
14238,Shadow Serpentis Tracking Computer,5
14240,Shadow Serpentis Remote Tracking Computer,5
14242,Dark Blood Warp Disruptor,5
14244,Domination Warp Disruptor,5
14246,Dread Guristas Warp Disruptor,5
14248,True Sansha Warp Disruptor,5
14250,Shadow Serpentis Warp Disruptor,5
14252,Dark Blood Warp Scrambler,5
14254,Domination Warp Scrambler,5
14256,Dread Guristas Warp Scrambler,5
14258,True Sansha Warp Scrambler,5
14260,Shadow Serpentis Warp Scrambler,5
14262,Dark Blood Stasis Webifier,5
14264,Domination Stasis Webifier,5
14266,Dread Guristas Stasis Webifier,5
14268,True Sansha Stasis Webifier,5
14270,Shadow Serpentis Stasis Webifier,5
14272,200mm Carbide Railgun I,10
14274,200mm 'Scout' Accelerator Cannon,10
